Energy,CalcType,AtomIndex,DChargeRHigh,DChargeRLow,DChargeRCenter,PChargeRHigh,PChargeRLow,PChargeRCenter,DMagP,PMagP
-422.6211529,Chi,20,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,21,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,22,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,23,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,24,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,25,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,26,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,27,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,28,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,29,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,30,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,31,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,32,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,33,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,34,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,35,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,36,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,37,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,38,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,39,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,40,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,41,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,42,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,43,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,44,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,45,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,46,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,47,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,48,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi0,1,2.63,2.491,2.559,1.025,1.025,1.025,0,0
-422.6211529,Chi0,2,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,3,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,4,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,5,2.557,2.561,2.559,1.024,1.027,1.025,0,0
-422.6211529,Chi0,6,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,7,2.559,2.559,2.559,1.025,1.025,1.025,0,0
-422.6211529,Chi0,8,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,9,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,10,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,11,2.559,2.559,2.559,1.025,1.025,1.025,0,0
-422.6211529,Chi0,12,2.559,2.559,2.559,1.025,1.025,1.025,0,0
-422.6211529,Chi0,13,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,14,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,15,2.559,2.559,2.559,1.025,1.025,1.025,0,0
-422.6211529,Chi0,16,2.559,2.559,2.559,1.025,1.026,1.025,0,0
-422.6211529,Chi0,17,0,0,0,3.423,3.437,3.43,0,0
-422.6211529,Chi0,18,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,19,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,20,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,21,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,22,0,0,0,3.423,3.437,3.43,0,0
-422.6211529,Chi0,23,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,24,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,25,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,26,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,27,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,28,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,29,0,0,0,3.426,3.435,3.43,0,0
-422.6211529,Chi0,30,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,31,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,32,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,33,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,34,0,0,0,3.423,3.437,3.43,0,0
-422.6211529,Chi0,35,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,36,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,37,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,38,0,0,0,3.423,3.437,3.43,0,0
-422.6211529,Chi0,39,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,40,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,41,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,42,0,0,0,3.426,3.435,3.43,0,0
-422.6211529,Chi0,43,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,44,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,45,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,46,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,47,0,0,0,3.43,3.431,3.43,0,0
-422.6211529,Chi0,48,0,0,0,3.43,3.431,3.43,0,0
-422.5095252,Chi,1,2.505,2.449,2.477,0.992,1.007,1,0,0
-422.5095252,Chi,2,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,3,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,4,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,5,2.477,2.477,2.477,0.999,1,1,0,0
-422.5095252,Chi,6,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,7,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,8,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,9,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,10,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,11,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,12,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,13,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,14,2.477,2.477,2.477,0.999,1,0.999,0,0
-422.5095252,Chi,15,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,16,2.477,2.477,2.477,1,1,1,0,0
-422.5095252,Chi,17,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,18,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,19,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,20,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,21,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,22,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,23,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,24,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,25,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,26,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,27,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,28,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,29,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,30,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,31,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,32,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,33,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,34,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,35,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,36,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,37,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,38,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,39,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,40,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,41,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,42,0,0,0,3.453,3.455,3.454,0,0
-422.5095252,Chi,43,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,44,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,45,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,46,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,47,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi,48,0,0,0,3.454,3.454,3.454,0,0
-422.5095252,Chi0,1,2.671,2.524,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,2,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,3,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,4,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,5,2.594,2.598,2.596,1.014,1.016,1.015,0,0
-422.5095252,Chi0,6,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,7,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,8,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,9,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,10,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,11,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,12,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,13,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,14,2.595,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,15,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,16,2.596,2.596,2.596,1.015,1.015,1.015,0,0
-422.5095252,Chi0,17,0,0,0,3.386,3.402,3.394,0,0
-422.5095252,Chi0,18,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,19,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,20,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,21,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,22,0,0,0,3.386,3.402,3.394,0,0
-422.5095252,Chi0,23,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,24,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,25,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,26,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,27,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,28,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,29,0,0,0,3.389,3.399,3.394,0,0
-422.5095252,Chi0,30,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,31,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,32,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,33,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,34,0,0,0,3.386,3.402,3.394,0,0
-422.5095252,Chi0,35,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,36,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,37,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,38,0,0,0,3.386,3.402,3.394,0,0
-422.5095252,Chi0,39,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,40,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,41,0,0,0,3.394,3.395,3.394,0,0
-422.5095252,Chi0,42,0,0,0,3.389,3.399,3.394,0,0
-422.5095252,Chi0,43,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,44,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,45,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,46,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,47,0,0,0,3.394,3.394,3.394,0,0
-422.5095252,Chi0,48,0,0,0,3.394,3.394,3.394,0,0
-422.415835,Chi,1,2.49,2.436,2.463,0.983,0.997,0.99,0,0
-422.415835,Chi,2,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,3,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,4,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,5,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,6,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,7,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,8,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,9,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,10,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,11,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,12,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,13,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,14,2.463,2.463,2.463,0.989,0.99,0.99,0,0
-422.415835,Chi,15,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,16,2.463,2.463,2.463,0.99,0.99,0.99,0,0
-422.415835,Chi,17,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,18,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,19,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,20,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,21,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,22,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,23,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,24,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,25,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,26,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,27,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,28,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,29,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,30,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,31,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,32,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,33,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,34,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,35,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,36,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,37,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,38,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,39,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,40,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,41,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,42,0,0,0,3.45,3.452,3.451,0,0
-422.415835,Chi,43,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,44,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,45,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,46,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,47,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi,48,0,0,0,3.451,3.451,3.451,0,0
-422.415835,Chi0,1,2.825,2.666,2.744,1.054,1.054,1.054,0,0
-422.415835,Chi0,2,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,3,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,4,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,5,2.742,2.746,2.744,1.052,1.055,1.054,0,0
-422.415835,Chi0,6,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,7,2.744,2.744,2.744,1.054,1.054,1.054,0,0
-422.415835,Chi0,8,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,9,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,10,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,11,2.744,2.744,2.744,1.054,1.054,1.054,0,0
-422.415835,Chi0,12,2.744,2.744,2.744,1.054,1.054,1.054,0,0
-422.415835,Chi0,13,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,14,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,15,2.744,2.744,2.744,1.054,1.054,1.054,0,0
-422.415835,Chi0,16,2.744,2.744,2.744,1.053,1.054,1.054,0,0
-422.415835,Chi0,17,0,0,0,3.32,3.336,3.328,0,0
-422.415835,Chi0,18,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,19,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,20,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,21,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,22,0,0,0,3.32,3.336,3.328,0,0
-422.415835,Chi0,23,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,24,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,25,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,26,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,27,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,28,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,29,0,0,0,3.323,3.333,3.328,0,0
-422.415835,Chi0,30,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,31,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,32,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,33,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,34,0,0,0,3.32,3.336,3.328,0,0
-422.415835,Chi0,35,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,36,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,37,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,38,0,0,0,3.32,3.336,3.328,0,0
-422.415835,Chi0,39,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,40,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,41,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,42,0,0,0,3.323,3.333,3.328,0,0
-422.415835,Chi0,43,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,44,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,45,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,46,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,47,0,0,0,3.328,3.329,3.328,0,0
-422.415835,Chi0,48,0,0,0,3.328,3.329,3.328,0,0
-422.3031138,Chi,1,2.477,2.423,2.45,0.973,0.987,0.98,0,0
-422.3031138,Chi,2,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,3,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,4,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,5,2.45,2.45,2.45,0.98,0.981,0.98,0,0
-422.3031138,Chi,6,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,7,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,8,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,9,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,10,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,11,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,12,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,13,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,14,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,15,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,16,2.45,2.45,2.45,0.98,0.98,0.98,0,0
-422.3031138,Chi,17,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,18,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,19,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,20,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,21,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,22,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,23,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,24,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,25,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,26,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,27,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,28,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,29,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,30,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,31,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,32,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,33,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,34,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,35,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,36,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,37,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,38,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,39,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,40,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,41,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,42,0,0,0,3.447,3.45,3.448,0,0
-422.3031138,Chi,43,0,0,0,3.448,3.449,3.448,0,0
-422.3031138,Chi,44,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,45,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,46,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,47,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi,48,0,0,0,3.448,3.448,3.448,0,0
-422.3031138,Chi0,1,2.719,2.563,2.639,1.003,1.003,1.003,0,0
-422.3031138,Chi0,2,2.639,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,3,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,4,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,5,2.637,2.641,2.639,1.002,1.005,1.003,0,0
-422.3031138,Chi0,6,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,7,2.639,2.639,2.639,1.003,1.003,1.003,0,0
-422.3031138,Chi0,8,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,9,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,10,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,11,2.639,2.639,2.639,1.003,1.003,1.003,0,0
-422.3031138,Chi0,12,2.639,2.639,2.639,1.003,1.003,1.003,0,0
-422.3031138,Chi0,13,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,14,2.638,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,15,2.639,2.639,2.639,1.003,1.003,1.003,0,0
-422.3031138,Chi0,16,2.639,2.639,2.639,1.003,1.004,1.003,0,0
-422.3031138,Chi0,17,0,0,0,3.346,3.362,3.355,0,0
-422.3031138,Chi0,18,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,19,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,20,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,21,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,22,0,0,0,3.346,3.362,3.355,0,0
-422.3031138,Chi0,23,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,24,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,25,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,26,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,27,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,28,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,29,0,0,0,3.349,3.36,3.355,0,0
-422.3031138,Chi0,30,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,31,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,32,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,33,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,34,0,0,0,3.346,3.362,3.355,0,0
-422.3031138,Chi0,35,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,36,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,37,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,38,0,0,0,3.346,3.362,3.355,0,0
-422.3031138,Chi0,39,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,40,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,41,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,42,0,0,0,3.349,3.36,3.355,0,0
-422.3031138,Chi0,43,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,44,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,45,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,46,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,47,0,0,0,3.354,3.355,3.355,0,0
-422.3031138,Chi0,48,0,0,0,3.354,3.355,3.355,0,0
-422.1664459,Chi,1,2.464,2.409,2.437,0.964,0.978,0.971,0,0
-422.1664459,Chi,2,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,3,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,4,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,5,2.436,2.437,2.437,0.97,0.971,0.971,0,0
-422.1664459,Chi,6,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,7,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,8,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,9,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,10,2.437,2.436,2.436,0.971,0.971,0.971,0,0
